A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,atletas.apelido,atletas.atleta_id,atletas.clube.id.full.name,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.status_id,atletas.variacao_num,home_team,id_team,id_adv_team,adv_team_name,off_own_team,def_own_team,off_adv_team,def_adv_team,score_index,take_goal_index,CA_sum_last5,CV_sum_last5,DD_sum_last5,DP_sum_last5,FC_sum_last5,GC_sum_last5,GS_sum_last5,RB_sum_last5,SG_sum_last5,A_sum_last5,FD_sum_last5,FF_sum_last5,FS_sum_last5,FT_sum_last5,G_sum_last5,I_sum_last5,PE_sum_last5,PP_sum_last5,atletas.pontos_num_sum_last5,atletas.media_num_sum_last5,CA_last1,CV_last1,DD_last1,DP_last1,FC_last1,GC_last1,GS_last1,RB_last1,SG_last1,A_last1,FD_last1,FF_last1,FS_last1,FT_last1,G_last1,I_last1,PE_last1,PP_last1,atletas.pontos_num_last1,atletas.media_num_last1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Luiz Fernando ,90715,Botafogo,2.44,Luiz Fernando Moraes dos Santos,2.7,mei,4.85,30,Provável,0.04,1.0,4,3,Bahia,1.3,1.1,1.3,1.0,1.3,1.4300000000000002,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,11.0,1.0,1.0,1.0,11.0,0.0,21.6,10.84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,3.1,2.43
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,Thonny Anderson,101484,Grêmio,2.41,Thonny Anderson da Silva Carvalho,1.4,mei,3.57,30,Provável,-1.27,0.0,11,0,América-MG,1.5,0.6,1.0,1.2,1.7999999999999998,0.6,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,5.0,0.0,19.099999999999998,7.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.9,2.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,Arboleda,91573,São Paulo,3.33,Robert Abel Arboleda Escobar,5.9,zag,9.53,30,Provável,0.69,1.0,16,2,Atlético-PR,1.1,1.2,1.4,1.0,1.1,1.68,3.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,6.0,0.0,13.8,16.4,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.17
0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Bruno Roberto,101716,Atlético-MG,0.82,Bruno Roberto Pereira da Silva,-0.4,mei,0.78,30,Nulo,-0.13,0.0,1,10,Fluminense,1.6,1.0,1.3,1.0,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.85
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Léo Duarte,94214,Flamengo,4.69,Leonardo Campos Duarte da Silva,4.7,zag,9.71,30,Provável,-1.19,0.0,9,14,Paraná,1.6,0.9,0.9,1.2,1.92,0.81,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,3.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,7.0,0.0,31.599999999999998,21.490000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,13.9,4.69
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diego Pituca,94156,Santos,2.64,Diego Cristiano Evaristo,-2.0,mei,3.41,30,Provável,-0.63,0.0,15,12,Internacional,1.3,0.9,1.5,0.7,0.9099999999999999,1.35,1.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,14.0,0.0,6.300000000000001,14.790000000000001,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.83
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,Raphael Veiga,94509,Atlético-PR,3.49,Raphael Cavalcante Veiga,2.1,mei,6.96,30,Provável,-0.96,0.0,2,16,São Paulo,1.4,1.0,1.1,1.2,1.68,1.1,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,2.0,3.0,7.0,4.0,1.0,3.0,0.0,10.0,0.0,45.2,15.850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,9.2,3.55
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Carneiro,101796,São Paulo,1.39,Gonzalo Rodrigo Carneiro Méndez,1.0,ata,3.13,30,Provável,0.39,1.0,16,2,Atlético-PR,1.1,1.2,1.4,1.0,1.1,1.68,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,13.2,5.61,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3,1.43
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,Lucas Paquetá,94930,Flamengo,7.62,Lucas Tolentino Coelho de Lima,11.6,mei,22.93,30,Provável,1.63,0.0,9,14,Paraná,1.6,0.9,0.9,1.2,1.92,0.81,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,16.0,0.0,3.0,0.0,19.0,0.0,38.199999999999996,37.050000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,3.6,7.46
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Araos,102352,Corinthians,1.71,Ángelo Giovanni Araos Llanos,5.0,mei,6.06,30,Nulo,-0.24,0.0,7,19,Vitória,1.2,0.9,1.2,1.3,1.56,1.08,1.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,8.0,0.0,2.9000000000000004,5.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,7.4,1.34
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Arthur,92171,Ceará,2.18,Arthur Mendonça Cabral,10.5,ata,6.01,30,Provável,2.65,0.0,5,13,Palmeiras,1.1,1.0,1.6,0.7,0.77,1.6,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0,0.0,2.0,0.0,10.0,1.0,19.7,7.67,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-5.2,1.76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jair Ventura,92180,Corinthians,3.37,Jair Ventura,2.21,tec,10.28,30,Provável,0.11,0.0,7,19,Vitória,1.2,0.9,1.2,1.3,1.56,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,3.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Odair Hellmann,92273,Internacional,4.88,Odair Hellmann,3.06,tec,12.3,30,Provável,-0.14,1.0,12,15,Santos,1.5,0.7,1.3,0.9,1.35,0.9099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.509999999999998,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,4.95
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Terans,102878,Atlético-MG,0.85,Miguel David Terans Pérez  ,3.7,mei,3.79,30,Nulo,1.0,0.0,1,10,Fluminense,1.6,1.0,1.3,1.0,1.6,1.3,1.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,9.0,0.0,8.399999999999999,7.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.56
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Yann Rolim,102892,Chapecoense,2.12,Yann Del Pino Rolim,0.6,mei,2.97,30,Nulo,-0.27,0.0,6,8,Cruzeiro,1.2,1.1,1.3,0.8,0.96,1.4300000000000002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,0.0,6.2,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7,2.29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Jonatan Álvez,92377,Internacional,0.91,Jonatan Daniel Álvez Sagar,1.3,ata,5.68,30,Nulo,0.17,1.0,12,15,Santos,1.5,0.7,1.3,0.9,1.35,0.9099999999999999,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,3.0,12.0,0.0,0.7000000000000002,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3,0.96
0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Doffo,102894,Chapecoense,5.13,Agustín Doffo,4.3,mei,4.13,30,Provável,-0.71,0.0,6,8,Cruzeiro,1.2,1.1,1.3,0.8,0.96,1.4300000000000002,3.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,2.0,9.0,17.0,1.0,2.0,0.0,14.0,0.0,32.4,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,10.4,5.23
0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,Juninho Capixaba,94968,Grêmio,4.76,Luis Antônio da Rocha Júnior,2.7,lat,5.04,30,Dúvida,-0.82,0.0,11,0,América-MG,1.5,0.6,1.0,1.2,1.7999999999999998,0.6,2.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,9.0,0.0,21.099999999999998,8.629999999999999,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,8.8,5.28
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,Luan,102909,São Paulo,1.06,Luan Vinicius da Silva Santos ,4.4,mei,1.5,30,Provável,0.67,1.0,16,2,Atlético-PR,1.1,1.2,1.4,1.0,1.1,1.68,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.8999999999999999,-2.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zé Ricardo,95780,Botafogo,3.32,José Ricardo Mannarino,1.9,tec,8.87,30,Provável,-0.44,1.0,4,3,Bahia,1.3,1.1,1.3,1.0,1.3,1.4300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.659999999999997,16.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,3.39
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Gustavo Bochecha,95798,Botafogo,2.71,Gustavo Costa da Silva Machado,0.5,mei,4.16,30,Dúvida,-0.3,1.0,4,3,Bahia,1.3,1.1,1.3,1.0,1.3,1.4300000000000002,1.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,21.9,13.790000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8,2.88
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Rafael Grampola,95803,Paraná,1.84,Rafael Santiago Gonçalves,1.9,ata,3.3,30,Provável,0.17,1.0,14,9,Flamengo,0.9,1.2,1.6,0.9,0.81,1.92,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,9.0,0.0,1.0,2.0,2.0,0.0,15.6,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4,1.83
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Chará,99891,Atlético-MG,3.27,Yimmi Javier Chará Zamora,1.4,ata,9.45,30,Provável,0.21,0.0,1,10,Fluminense,1.6,1.0,1.3,1.0,1.6,1.3,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,14.0,0.0,8.3,17.67,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.4,3.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tiago Nunes,98057,Atlético-PR,4.65,Tiago Retzlaff Nunes,3.98,tec,10.67,30,Provável,-0.42,0.0,2,16,São Paulo,1.4,1.0,1.1,1.2,1.68,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.330000000000005,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,4.69
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Iago,97868,Internacional,4.47,Iago Amaral Borduchi,1.9,lat,11.13,30,Provável,0.04,1.0,12,15,Santos,1.5,0.7,1.3,0.9,1.35,0.9099999999999999,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,12.2,23.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.4,4.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Bruno Guimarães,98352,Atlético-PR,2.45,Bruno Guimarães Rodriguez Moura,2.1,mei,6.15,30,Nulo,-0.22,0.0,2,16,São Paulo,1.4,1.0,1.1,1.2,1.68,1.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,12.0,0.0,21.2,10.89,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.2,2.47
0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Lucas Ribeiro,103088,Vitória,2.48,Lucas Ribeiro dos Santos,-1.1,zag,3.24,30,Provável,-0.47,1.0,19,7,Corinthians,1.2,1.3,1.2,0.9,1.08,1.56,0.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,16.5,15.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,2.93
1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Ramires,103295,Bahia,4.62,Eric dos Santos Rodrigues,5.5,mei,6.43,30,Provável,-0.06,0.0,3,4,Botafogo,1.3,1.0,1.3,1.1,1.4300000000000002,1.3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,6.0,0.0,23.5,23.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,4.47
0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean Lucas,97987,Paraná,-2.5,Jean Lucas Figueiredo,-2.5,mei,0.91,30,Nulo,-1.09,1.0,14,9,Flamengo,0.9,1.2,1.6,0.9,0.81,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Mateus Gonçalves,103076,Sport,2.75,Mateus Gonçalves Martins,7.9,ata,3.43,30,Provável,1.4,1.0,17,18,Vasco,1.5,0.8,1.3,1.2,1.7999999999999998,1.04,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,8.6,3.2000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.72
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Maílson,98034,Sport,4.68,Maílson Tenório dos Santos,1.0,gol,4.45,30,Provável,-0.75,1.0,17,18,Vasco,1.5,0.8,1.3,1.2,1.7999999999999998,1.04,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.4,20.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,Pedrinho,98706,Corinthians,2.16,Pedro Victor Delmino da Silva,0.8,mei,3.9,30,Provável,-0.34,0.0,7,19,Vitória,1.2,0.9,1.2,1.3,1.56,1.08,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,7.0,0.0,0.0,0.0,12.0,0.0,3.4999999999999996,11.120000000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,3.4,2.21
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,Jean Pyerre,98832,Grêmio,3.92,Jean Pyerre Casagrande Silveira Correa,14.2,mei,4.82,30,Provável,2.55,0.0,11,0,América-MG,1.5,0.6,1.0,1.2,1.7999999999999998,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.4,6.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8,1.35
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,Sander,95843,Sport,5.61,Sander Henrique Bortolotto,13.8,lat,13.22,30,Provável,1.61,1.0,17,18,Vasco,1.5,0.8,1.3,1.2,1.7999999999999998,1.04,3.0,0.0,0.0,0.0,10.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,12.0,0.0,24.900000000000002,27.269999999999996,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,5.4,5.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,Bruno Ritter,103490,Vasco,1.15,Bruno de Andrade Ritter,0.8,mei,1.96,30,Dúvida,-0.03,0.0,18,17,Sport,1.3,1.2,1.5,0.8,1.04,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,Júnior,95210,Paraná,5.55,Ozealisson Santos Gomes,2.9,lat,8.25,30,Provável,-1.04,1.0,14,9,Flamengo,0.9,1.2,1.6,0.9,0.81,1.92,1.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,10.0,0.0,27.1,28.169999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.7,5.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marcinho,95332,Atlético-PR,3.0,Marcio Antonio de Sousa Júnior,0.2,ata,4.27,30,Nulo,-0.2,0.0,2,16,São Paulo,1.4,1.0,1.1,1.2,1.68,1.1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,11.0,0.0,4.1,17.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.19
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bruno Cosendey,99615,Vasco,1.53,Bruno Cosendey Lobo Pinto,-0.8,mei,3.35,30,Nulo,-0.2,0.0,18,17,Sport,1.3,1.2,1.5,0.8,1.04,1.7999999999999998,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,1.4000000000000001,12.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.76
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,Jhonny Lucas,99994,Paraná,1.12,Jhonny Lucas Flora Barboza ,2.1,mei,3.88,30,Provável,0.32,1.0,14,9,Flamengo,0.9,1.2,1.6,0.9,0.81,1.92,3.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,-2.9,6.409999999999999,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,-0.7,1.05
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,Gregore,95464,Bahia,3.01,Gregore de Magalhães da Silva,4.5,mei,7.95,30,Provável,0.16,0.0,3,4,Botafogo,1.3,1.0,1.3,1.1,1.4300000000000002,1.3,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,8.0,0.0,13.500000000000002,14.790000000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.5,2.95
